"","Date","visitor_count","is_schyr","quarter","year","school_year","enrollment","total_trips","X","Quarter..String.","major_enroll","tot_major_count","totcs","totcy","plotdate","non_cy","cs_pct","STATION","NAME","DATE","AWND","PGTM","PRCP","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"636",2011-04-09,244,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/9/11",6.26,2309,0,66,46,160,160,15,18.1,1,NA,NA,NA,NA,NA,1,NA,NA
"637",2011-04-10,334,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/10/11",17.45,2007,0.08,84,65,190,200,29.1,40.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"638",2011-04-11,708,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/11/11",14.32,2120,0,69,47,30,20,23,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",2011-04-12,592,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/12/11",10.51,37,0,58,41,30,30,21.9,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",2011-04-13,649,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/13/11",3.13,1424,0,66,38,360,100,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",2011-04-14,655,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/14/11",17.9,1727,0,54,43,20,20,25.9,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",2011-04-15,445,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/15/11",18.57,1208,0.17,54,40,80,90,31.1,40,NA,NA,1,NA,NA,NA,NA,NA,NA
"643",2011-04-16,282,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/16/11",14.99,1615,0.13,51,36,270,270,29.1,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"644",2011-04-17,398,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/17/11",14.09,1235,0.08,52,34,250,250,25.9,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"645",2011-04-18,715,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/18/11",14.99,335,0.34,43,33,70,60,23,29.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"646",2011-04-19,585,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/19/11",17.45,2016,0.81,41,36,30,30,29.1,36,1,NA,1,NA,1,NA,1,NA,NA
"647",2011-04-20,625,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/20/11",11.63,1316,0,44,36,250,240,21,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"648",2011-04-21,582,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/21/11",7.61,1343,0.01,49,33,50,60,19.9,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",2011-04-22,409,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/22/11",12.08,1238,0.71,57,41,120,120,25.9,33.1,1,NA,1,NA,NA,NA,NA,NA,NA
"650",2011-04-23,272,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/23/11",12.3,1202,0,65,49,270,240,30,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"651",2011-04-24,385,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/24/11",6.71,1638,0,57,46,30,30,14.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",2011-04-25,729,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/25/11",10.74,2320,0.37,55,45,90,80,23.9,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"653",2011-04-26,617,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/26/11",14.99,1619,0.6,68,50,230,230,29.1,38.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"654",2011-04-27,672,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/27/11",7.61,2333,0.28,55,44,290,290,19.9,25.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"655",2011-04-28,676,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/28/11",13.87,1246,0.04,47,41,270,240,25.1,35.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"656",2011-04-29,464,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/29/11",7.61,15,0,61,37,90,10,16.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",2011-04-30,277,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","4/30/11",17,1419,0,73,49,160,160,29.1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",2011-05-01,459,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/1/11",11.63,1122,0,64,52,250,270,25.9,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",2011-05-02,706,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/2/11",9.84,1343,0,60,43,270,280,18.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",2011-05-03,574,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/3/11",8.72,1556,0,51,38,30,40,15,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",2011-05-04,625,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/4/11",7.38,848,0,57,37,20,10,18.1,23.9,NA,NA,NA,NA,NA,NA,1,NA,NA
"662",2011-05-05,500,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/5/11",10.96,1858,0.1,62,41,250,240,23.9,35.1,1,NA,1,NA,NA,NA,1,NA,NA
"663",2011-05-06,401,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/6/11",9.4,1444,0,69,45,280,260,21,25.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"664",2011-05-07,215,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/7/11",7.83,1531,0,60,46,60,50,18.1,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",2011-05-08,384,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/8/11",7.83,1834,0,68,44,60,80,15,18.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"666",2011-05-09,642,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/9/11",15.66,1623,0,74,51,130,110,25.9,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",2011-05-10,675,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/10/11",8.5,304,0,91,64,140,150,18.1,23.9,NA,NA,NA,NA,NA,NA,1,NA,NA
"668",2011-05-11,635,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/11/11",6.49,1843,0.28,88,67,240,230,36,53,1,NA,1,NA,NA,NA,1,NA,NA
"669",2011-05-12,678,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/12/11",7.38,2025,0.02,87,63,170,170,21,28,1,NA,1,NA,NA,NA,1,NA,NA
"670",2011-05-13,443,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/13/11",11.41,2203,0.01,77,47,10,10,28,36,NA,NA,NA,NA,NA,NA,1,NA,NA
"671",2011-05-14,207,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/14/11",17.22,755,0.43,51,46,360,20,25.1,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"672",2011-05-15,302,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/15/11",19.01,711,0.37,48,42,20,30,29.1,38.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"673",2011-05-16,629,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/16/11",14.09,1345,0,53,40,10,10,25.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",2011-05-17,534,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/17/11",13.65,1206,0,60,40,50,50,23.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",2011-05-18,526,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/18/11",6.93,701,0.03,61,50,30,20,13,16.1,1,NA,NA,NA,NA,NA,1,NA,NA
"676",2011-05-19,494,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/19/11",4.92,1435,0,73,50,80,80,14.1,18.1,1,NA,NA,NA,NA,NA,1,NA,NA
"677",2011-05-20,341,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/20/11",6.26,1717,0,72,50,90,100,13,16.1,1,NA,NA,NA,NA,NA,1,NA,NA
"678",2011-05-21,192,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/21/11",8.95,1511,0,76,51,160,170,18.1,23.9,1,NA,NA,NA,NA,NA,1,NA,NA
"679",2011-05-22,388,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/22/11",11.63,1548,0.12,88,65,170,170,29.1,35.1,1,NA,1,NA,NA,NA,NA,NA,NA
"680",2011-05-23,646,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/23/11",12.53,1210,0,80,65,240,240,25.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",2011-05-24,534,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/24/11",11.41,1157,0.01,69,48,40,30,21,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",2011-05-25,494,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/25/11",10.07,2125,1.9,75,49,20,30,23.9,30,1,1,1,NA,NA,NA,NA,NA,NA
"683",2011-05-26,514,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/26/11",19.01,216,0.61,50,43,360,350,29.1,36.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"684",2011-05-27,439,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/27/11",8.05,1454,0.01,58,42,80,80,16.1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",2011-05-28,256,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/28/11",5.82,716,0.23,64,52,170,150,18.1,28,1,NA,1,NA,NA,NA,1,NA,NA
"686",2011-05-29,298,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/29/11",6.71,1229,0.92,72,57,280,280,23.9,29.1,1,1,1,NA,NA,NA,NA,NA,NA
"687",2011-05-30,574,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/30/11",11.63,1440,0,90,65,180,180,25.1,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",2011-05-31,587,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","5/31/11",13.2,1558,0,88,69,240,240,25.1,35.1,NA,NA,1,NA,NA,NA,NA,NA,NA
"689",2011-06-01,479,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/1/11",11.41,1438,0,82,63,260,280,25.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",2011-06-02,665,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/2/11",9.62,225,0,69,57,30,30,21,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",2011-06-03,663,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/3/11",10.51,1709,0.18,88,57,140,150,21,25.9,1,NA,NA,NA,NA,NA,1,NA,NA
"692",2011-06-04,575,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/4/11",8.05,1454,0.5,91,67,340,320,33.1,38.9,1,1,1,NA,1,NA,1,NA,NA
"693",2011-06-05,595,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/5/11",4.92,1635,0.01,84,63,60,80,13,15,1,NA,NA,NA,NA,NA,1,NA,NA
"694",2011-06-06,777,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/6/11",8.5,1544,0,94,62,210,200,19.9,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",2011-06-07,857,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/7/11",10.07,1454,0,96,77,240,240,21,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",2011-06-08,794,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/8/11",12.08,2132,0.69,96,67,330,330,35.1,44.1,1,NA,1,NA,NA,NA,NA,NA,NA
"697",2011-06-09,439,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/9/11",12.08,254,2.17,69,52,160,160,23,30,1,1,1,NA,NA,NA,NA,NA,NA
"698",2011-06-10,274,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/10/11",7.61,353,0.44,71,51,250,250,21,25.9,1,NA,1,NA,NA,NA,1,NA,NA
"699",2011-06-11,154,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/11/11",5.82,1438,0.1,65,53,30,20,13,18.1,1,NA,1,NA,NA,NA,1,NA,NA
"700",2011-06-12,196,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/12/11",9.84,1153,0,64,51,30,60,18.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",2011-06-13,399,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/13/11",8.72,1211,0,71,56,60,80,15,21.9,NA,NA,NA,NA,NA,NA,1,NA,NA
"702",2011-06-14,338,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/14/11",8.28,1734,0,77,58,80,80,19.9,23.9,NA,NA,NA,NA,NA,NA,1,NA,NA
"703",2011-06-15,325,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/15/11",11.18,223,0.84,72,57,110,120,25.1,33.1,1,NA,1,NA,NA,NA,NA,NA,NA
"704",2011-06-16,421,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/16/11",9.17,1351,0.03,81,62,280,290,19.9,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"705",2011-06-17,347,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/17/11",6.26,1244,0,82,64,60,70,15,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",2011-06-18,252,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/18/11",6.49,1654,0,83,63,80,70,16.1,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",2011-06-19,324,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/19/11",4.92,1336,0,83,65,160,170,12.1,16.1,1,NA,NA,NA,NA,NA,1,NA,NA
"708",2011-06-20,410,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/20/11",9.62,1534,1.23,80,69,160,140,23,28,1,NA,1,NA,NA,NA,NA,NA,NA
"709",2011-06-21,409,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/21/11",11.86,1929,0.08,89,69,190,190,36,48.1,1,NA,1,NA,NA,NA,NA,NA,NA
"710",2011-06-22,387,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/22/11",13.42,1125,0.02,75,66,220,220,25.1,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",2011-06-23,380,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/23/11",13.42,1402,0.05,72,63,280,270,23.9,36,1,NA,NA,NA,NA,NA,1,NA,NA
"712",2011-06-24,377,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/24/11",8.72,924,0,68,60,280,320,16.1,19.9,1,NA,NA,NA,NA,NA,1,NA,NA
"713",2011-06-25,191,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/25/11",5.82,1741,0,78,61,110,90,13,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",2011-06-26,271,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/26/11",6.93,1359,0,80,64,80,80,15,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",2011-06-27,372,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/27/11",9.17,500,0.14,80,67,170,160,19.9,30,1,NA,NA,NA,NA,NA,1,NA,NA
"716",2011-06-28,403,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/28/11",8.5,1518,0,81,65,290,320,19.9,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",2011-06-29,334,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/29/11",5.82,815,0,80,63,90,230,13,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",2011-06-30,370,1,2,2011,2010,5289,0,9,"Spring 2011",4983,5834,52,1616,2011.5,4218,0.012328118,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","6/30/11",10.51,1940,0.03,89,66,40,40,38,47,NA,NA,1,NA,NA,NA,NA,NA,NA
"719",2011-07-01,295,0,3,2011,2010,5289,0,10,"Summer 2011",362,411,6,109,2011.75,302,0.01986755,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","7/1/11",10.74,1239,0.01,89,70,130,120,33.1,42.9,NA,NA,1,NA,NA,NA,NA,NA,NA
"720",2011-07-02,157,0,3,2011,2010,5289,0,10,"Summer 2011",362,411,6,109,2011.75,302,0.01986755,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","7/2/11",7.61,2124,0,93,73,100,110,4.9,6.9,1,NA,NA,NA,NA,NA,1,NA,NA
"721",2011-07-03,173,0,3,2011,2010,5289,0,10,"Summer 2011",362,411,6,109,2011.75,302,0.01986755,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","7/3/11",6.04,1359,0,86,70,210,200,16.1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",2011-07-04,2,0,3,2011,2010,5289,0,10,"Summer 2011",362,411,6,109,2011.75,302,0.01986755,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","7/4/11",4.47,1753,0,88,68,60,20,15,19.9,NA,NA,NA,NA,NA,NA,1,NA,NA
"723",2011-07-05,382,0,3,2011,2010,5289,0,10,"Summer 2011",362,411,6,109,2011.75,302,0.01986755,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","7/5/11",5.59,1455,0,92,67,250,250,16.1,21.9,NA,NA,NA,NA,NA,NA,1,NA,NA
"724",2011-07-06,406,0,3,2011,2010,5289,0,10,"Summer 2011",362,411,6,109,2011.75,302,0.01986755,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","7/6/11",7.38,1440,0,87,71,30,20,21,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",2011-07-07,430,0,3,2011,2010,5289,0,10,"Summer 2011",362,411,6,109,2011.75,302,0.01986755,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","7/7/11",7.16,301,0.07,81,66,280,290,14.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",2011-07-08,281,0,3,2011,2010,5289,0,10,"Summer 2011",362,411,6,109,2011.75,302,0.01986755,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","7/8/11",6.49,1233,0,86,65,30,80,13,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",2011-07-09,184,0,3,2011,2010,5289,0,10,"Summer 2011",362,411,6,109,2011.75,302,0.01986755,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","7/9/11",6.49,1402,0,90,67,170,150,16.1,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",2011-07-10,249,0,3,2011,2010,5289,0,10,"Summer 2011",362,411,6,109,2011.75,302,0.01986755,"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","7/10/11",8.05,858,0,91,75,160,230,16.1,23.9,NA,NA,NA,NA,NA,NA,1,NA,NA
